,imdb_id,title,genres,country,production_companies,budget,revenue,duration,actors,director,month,date,year
284,155776,Jawbreaker (1999),Comedy,0,Crossroads Films;Jawbreaker Productions Inc.;Kramer-Tornell Productions,3500000,1603425,86,Rose McGowan;Rebecca Gayheart;Julie Benz;Alexandra Adi;Tatyana Ali;Joni Allen;Charlotte Ayanna;Marita Black;Billy Butler;Chad Christ;Claudine Claudio;Jeff Conaway;Jane Leigh Connelly;Ethan Erickson;Vylette Fagerholm;Brian Gattas;Jessica Gaynes;Dan Gerrity,Darren Stein,February,19,1999
285,132477,October Sky (1999),Drama,0,Universal Pictures,25000000,5905250,108,Jake Gyllenhaal;Chris Cooper;Laura Dern;Chris Owen;William Lee Scott;Chad Lindberg;Natalie Canerday;Scott Thomas;Randy Stripling;Chris Ellis;Elya Baskin;Courtney Cole-Fendley;David Dwyer;Terry Loughlin;Kaili Hollister;David Copeland;Don Henderson Baker;Tom Kagy,Joe Johnston,February,19,1999
286,98084,Pet Sematary (1989),Horror,0,Paramount Pictures;Laurel Productions,11500000,12046179,103,Dale Midkiff;Denise Crosby;Fred Gwynne;Brad Greenquist;Michael Lombard;Miko Hughes;Blaze Berdahl;Susan Blommaert;Mara Clark;Kavi Raz;Mary Louise Wilson;Andrew Hubatsek;Liz Davies;Kara Dalke;Matthew August Ferrell;Lisa Stathoplos;Stephen King;Elizabeth Ureneck,Mary Lambert,April,21,1989
287,106557,Children of the Corn II: The Final Sacrifice (1993),Horror,0,Fifth Avenue Entertainment;Stone Stanley Productions;Corn Cobb Productions,900000,2719750,92,Terence Knox;Paul Scherrer;Ryan Bollman;Christie Clark;Rosalind Allen;Ned Romero;Ed Grady;John Bennes;Wallace Merck;Joe Inscoe;Kellie Bennett;Robert C. Treveiler;Leon Pridgen;Marty Terry;Ted Travelstead;Sean Bridgers;Aubrey Dollar;Kristy Angell,David Price,January,29,1993
288,85333,Christine (1983),Horror,0,Columbia Pictures;Delphi Premier Productions;Polar Film,9700000,3408904,110,Keith Gordon;John Stockwell;Alexandra Paul;Robert Prosky;Harry Dean Stanton;Christine Belford;Roberts Blossom;William Ostrander;David Spielberg;Malcolm Danare;Steven Tash;Stuart Charno;Kelly Preston;Marc Poppel;Robert Darnell;Richard Collier;Bruce French;Douglas Warhit,John Carpenter,December,9,1983
289,84412,Night Shift (1982),Comedy,0,Major Studio Partners;The Ladd Company,8100000,2539633,106,Henry Winkler;Michael Keaton;Shelley Long;Gina Hecht;Pat Corley;Bobby Di Cicco;Nita Talbot;Basil Hoffman;Tim Rossovich;Clint Howard;Joe Spinell;Cheryl Carter;Becky Gonzalez;Corki Grazer;Jaid Barrymore;Ava Lazar;Robbin Young;Ola Ray,Ron Howard,July,30,1982
290,122933,Analyze This (1999),Comedy,0,Village Roadshow Pictures;NPV Entertainment;Baltimore Pictures,80000000,18383507,103,Robert De Niro;Billy Crystal;Lisa Kudrow;Chazz Palminteri;Kresh Novakovic;Bart Tangredi;Michael Straka;Joseph Rigano;Joe Viterelli;Richard C. Castellano;Molly Shannon;Max Casella;Frank Pietrangolare;Kyle Sabihy;Bill Macy;Rebecca Schull;Pat Cooper;Leo Rossi,Harold Ramis,March,5,1999
291,139134,Cruel Intentions (1999),Drama,0,Columbia Pictures;Original Film;Newmarket Capital Group,10500000,13020565,97,Sarah Michelle Gellar;Ryan Phillippe;Reese Witherspoon;Selma Blair;Louise Fletcher;Joshua Jackson;Eric Mabius;Sean Patrick Thomas;Swoosie Kurtz;Christine Baranski;Alaina Reed-Hall;Deborah Offner;Tara Reid;Herta Ware;Hiep Thi Le;Charlie O'Connell;Fred Norris;Ginger Williams,Roger Kumble,March,5,1999
292,127288,Six Ways to Sunday (1997),Comedy,0,Prosperity Electric;Scout Productions,2500000,9521,97,Norman Reedus;Debbie Harry;Adrien Brody;Paul D'Amato;Holter Graham;Peter Appel;Kathy Lee Hart;Elina Löwensohn;Paul Lazar;Eugene Leong;Clark Gregg;Isaac Hayes;Steve Itkin;Jerry Adler;Anna Marie Wieder;Anna Thomson;Vincent Pastore;Chris Mackin,Adam Bernstein,March,5,1999
293,120646,"Deep End of the Ocean, The (1999)",Drama,0,Columbia Pictures;Mandalay Entertainment;Via Rosa Productions,38000000,5558400,106,Michelle Pfeiffer;Treat Williams;Whoopi Goldberg;Jonathan Jackson;Cory Buck;Ryan Merriman;Alexa PenaVega;Michael McGrady;Brenda Strong;Michael McElroy;Tony Musante;Rose Gregorio;John Kapelos;Lucinda Jenney;John Roselius;K.K. Dodds;Joey Simmrin;Holly Towne,Ulu Grosbard,March,12,1999
294,144814,"Rage: Carrie 2, The (1999)",Horror,0,United Artists;Red Bank Films,21000000,7065123,104,Emily Bergl;Jason London;Dylan Bruno;J. Smith-Cameron;Amy Irving;Zachery Ty Bryan;John Doe;Gordon Clapp;Rachel Blanchard;Charlotte Ayanna;Justin Urich;Mena Suvari;Eli Craig;Eddie Kaye Thomas;Clint Jordan;Steven Ford;Kate Skinner;Rus Blackwell,Katt Shea;Robert Mandel(uncredited),March,12,1999
295,107626,My Boyfriend's Back (1993),Comedy,0,Touchstone Pictures;Touchwood Pacific Partners 1,12000000,1465476,85,Andrew Lowery;Traci Lind;Danny Zorn;Edward Herrmann;Mary Beth Hurt;Jay O. Sanders;Libby Villari;Matthew Fox;Philip Seymour Hoffman;Paul Dooley;Austin Pendleton;David Womack Galewsky;Zachary Lefenfeld;Nicholas Waggoner;Zack Steeg;Brooke Adams;Bob Dishy;Cloris Leachman,Bob Balaban,August,6,1993
296,118665,Baby Geniuses (1999),Comedy,0,Crystal Sky Worldwide;Triumph,12000000,5613587,97,Kathleen Turner;Christopher Lloyd;Kim Cattrall;Peter MacNicol;Dom DeLuise;Ruby Dee;Kyle Howard;Kaye Ballard;Leo Fitzgerald;Myles Fitzgerald;Gerry Fitzgerald;Connor Leggett;Griffin Leggett;Megan Robbins;Gabrielle Robbins;Brianna McConnell;Brittany McConnell;Jacob Handy,Bob Clark,March,12,1999
297,118892,Dangerous Beauty (1998),Drama,0,New Regency Productions;Arnon Milchan Productions;The Bedford Falls Company,8000000,105989,111,Catherine McCormack;Rufus Sewell;Oliver Platt;Fred Ward;Naomi Watts;Moira Kelly;Jacqueline Bisset;Jeroen Krabbé;Joanna Cassidy;Melina Kanakaredes;Daniel Lapaine;Justine Miceli;Jake Weber;Simon Dutton;Grant Russell;Peter Eyre;Carla Cassola;Gianni Musy,Marshall Herskovitz,February,20,1998
298,131369,EDtv (1999),Comedy,0,Imagine Entertainment;Universal Pictures,80000000,8311290,122,Matthew McConaughey;Jenna Elfman;Geoffrey Blake;Gail Boggs;Jenna Byrne;Merrin Dungey;Ian Gomez;Gavin Grazer;Chris Hogan;Arianna Huffington;Larry Flash Jenkins;Wendle Josepher;Scott LaRose;John Livingston;Mitzi McCall;Jim Meskimen;Don Most;Rick Overton,Ron Howard,March,26,1999
299,129280,"Out-of-Towners, The (1999)",Comedy,0,Cherry Alley Productions;Cort/Madden Productions;Paramount Pictures,75000000,8224215,90,Steve Martin;Goldie Hawn;John Cleese;Mark McKinney;Oliver Hudson;Valerie Perri;Steve Mittleman;Randall Arney;Carlease Burke;William Duell;J.P. Bumstead;Peggy Mannix;Anne Haney;Charlie Dell;Jordan Baker;Tom Riis Farrell;Dani Klein;Daniel Parker,Sam Weisman,April,2,1999
300,166195,Foolish (1999),Comedy,0,No Limit Films;Shooting Star Pictures,2000000,2184633,84,Eddie Griffin;Master P;Amie Petersen;Frank Sivero;Daphne Duplaix;Jonathan Banks;Andrew Dice Clay;Sven-Ole Thorsen;Marla Gibbs;Traci Bingham;Bill Nunn;John Marlo;Clifton Powell;Anthony Johnson;Anthony Boswell;Marqel Lee;Honest John;Bill Duke,Dave Meyers,April,9,1999
301,136244,Hideous Kinky (1998),Drama,1,AMLF;Arts Council of England;British Broadcasting Corporation (BBC),12000000,82431,98,Kate Winslet;Bella Riza;Saïd Taghmaoui;Carrie Mullan;Pierre Clémenti;Abigail Cruttenden;Ahmed Boulane;Sira Stampe;Amidou;Michelle Fairley;Kevin McKidd;Peter Youngblood Hills;Mohcine Barmouni;Annouar Zrika;Mohamed Cherkaoui;Abderrahim Bargache;Khaldi Cherif;Ahmed Madha,Gillies MacKinnon,January,13,1999
302,120797,Pushing Tin (1999),Comedy,1,3 Miles Apart Productions Ltd.;Art Linson Productions;Dogstar Films,33000000,3555032,124,John Cusack;Billy Bob Thornton;Cate Blanchett;Angelina Jolie;Jake Weber;Kurt Fuller;Vicki Lewis;Matt Ross;Jerry Grayson;Michael Willis;Philip Akin;Mike O'Malley;Neil Crone;Matt Gordon;Joe Pingue;Shaun Majumder;Dwight McFee;Rob Smith,Mike Newell,April,23,1999
303,126886,Election (1999),Comedy,0,Bona Fide Productions;MTV Films;Paramount Pictures,25000000,119080,103,Matthew Broderick;Reese Witherspoon;Chris Klein;Jessica Campbell;Mark Harelik;Phil Reeves;Molly Hagan;Delaney Driscoll;Colleen Camp;Frankie Ingrassia;Matt Malloy;Jeanine Jackson;Holmes Osborne;Loren Nelson;Emily Martin;Jonathan Marion;Amy Falcone;Matt Justesen,Alexander Payne,May,7,1999
304,128370,Nô (1998),Drama,1,Alliance Communications Corporation;In Extremis Images,1500000,4868,85,Anne-Marie Cadieux;Alexis Martin;Marie Gignac;Richard Fréchette;Eric Bernier;Marie Brassard;Patrice Godin;Jean Charest;Jules Philip;Tony Conte;Normand Bissonnette;Ghislaine Vincent;Jean Leloup;Walter T. Cassidy;Ron Korb;Darren Hitoshi Miyasaki;Gary Kiyoshi Nagata;Jim Asano Akira,Robert Lepage,September,25,1998
305,160298,Trippin' (1999),Comedy,0,Beacon Communications,3000000,2527909,94,Deon Richmond;Donald Faison;Guy Torry;Maia Campbell;Aloma Wright;Harold Sylvester;Cleavon McClendon;Bill Henderson;Michael Warren;Countess Vaughn;Stoney Jackson;Dartanyan Edmonds;Anthony Anderson;Charles Walker;Davis Henry;Natashia Williams;Jonathan T. Floyd;Arif S. Kinchen,David Raynr,May,12,1999
306,126261,Desert Blue (1998),Drama,0,Ignite Entertainment;HSX Films,2000000,13092,90,Casey Affleck;Brendan Sexton III;Kate Hudson;Christina Ricci;John Heard;Ethan Suplee;Sara Gilbert;Isidra Vega;Peter Sarsgaard;Rene Rivera;Lee Holmes;Lucinda Jenney;Jerry Agee;Daniel von Bargen;Richmond Arquette;Michael Ironside;Nate Moore;Ntare Guma Mbaho Mwine,Morgan J. Freeman,March,19,1999
307,164085,Limbo (1999),Drama,0,Anarchist's Convention Films;Green/Renzi,10000000,139634,126,David Strathairn;Mary Elizabeth Mastrantonio;Vanessa Martinez;Michael Laskin;Leo Burmester;Hermínio Ramos;Dawn McInturff;Tom Biss;Jimmy MacDonell;Kathryn Grody;Rita Taggart;Mérit Carlson-van Dort;Monica Brandner;Maria Gladziszewski;Kris Kristofferson;Dan Rinner;Stephen J. Lang;Casey Siemaszko,John Sayles,July,7,1999
308,120731,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,1,Sciarlò;Medusa Film,9000000,39200,169,Tim Roth;Pruitt Taylor Vince;Mélanie Thierry;Bill Nunn;Clarence Williams III;Peter Vaughan;Niall O'Brien;Alberto Vazquez;Gabriele Lavia;John Armstead;Cory Buck;Norman Chancer;Sidney Cole;Katy Monique Cuomo;Luigi De Luca;Agostino Di Giorgio;Nicola Di Pinto;Harry Ditson,Giuseppe Tornatore,October,28,1998
309,120370,Trekkies (1997),Documentary,0,Neo Art & Logic;Trekkies Productions,375000,125636,86,Denise Crosby;Frank D'Amico;Barbara Adams;Denis Bourguignon;David Greenstein;Laurel Greenstein;Gabriel Köerner;Richard Koerner;Rich Kronfeld;Joyce Mason;Evelyn De Biase;Anne Kathleen Murphy;Majel Barrett;James Doohan;DeForest Kelley;Walter Koenig;Nichelle Nichols;Leonard Nimoy,Roger Nygard,November,8,2002
310,142342,Big Daddy (1999),Comedy,0,Jack Giarraputo Productions;Out of the Blue... Entertainment,34200000,41536370,93,Adam Sandler;Joey Lauren Adams;Jon Stewart;Cole Sprouse;Dylan Sprouse;Josh Mostel;Leslie Mann;Allen Covert;Rob Schneider;Kristy Swanson;Joseph Bologna;Peter Dante;Jonathan Loughran;Steve Buscemi;Tim Herlihy;Edmund Lyndeck;Larkin Malloy;Samantha Brown,Dennis Dugan,June,25,1999
311,162677,Summer of Sam (1999),Drama,0,Touchstone Pictures;40 Acres & A Mule Filmworks;Hostage Productions,22000000,5952452,142,John Leguizamo;Adrien Brody;Mira Sorvino;Jennifer Esposito;Michael Rispoli;Saverio Guerra;Brian Tarantina;Al Palagonia;Ken Garito;Bebe Neuwirth;Patti LuPone;Mike Starr;Anthony LaPaglia;Roger Guenveur Smith;Ben Gazzara;Joe Lisi;James Reno;Arthur J. Nascarella,Spike Lee,July,2,1999
312,137363,Arlington Road (1999),Thriller,0,Screen Gems;Lakeshore Entertainment;Arlington Road Productions Corporation,31000000,7515145,117,Jeff Bridges;Tim Robbins;Joan Cusack;Hope Davis;Robert Gossett;Mason Gamble;Spencer Treat Clark;Stanley Anderson;Viviane Vives;Lee Stringer;Darryl Cox;Loyd Catlett;Sid Hillman;Auden Thornton;Mary Ashleigh Green;Jenni Tooley;Grant Garrison;Naya Castinado,Mark Pellington,July,9,1999
313,161100,"Wood, The (1999)",Drama,0,Bona Fide Productions;MTV Films,6000000,8515223,106,Elayn J. Taylor;Omar Epps;Richard T. Jones;Sean Nelson;Duane Finley;Trent Cameron;Malinda Williams;Patricia Belcher;Taye Diggs;Tamala Jones;De'aundre Bonds;Cynthia Martells;Wyking Jones;Geoffrey Blackshire;Jascha Washington;Aiysha Sinclair;Melvin Lyons;Sam Hiona,Rick Famuyiwa,July,16,1999
314,157503,Drop Dead Gorgeous (1999),Comedy,0,New Line Cinema;Capella International;KC Medien,15000000,3986269,97,Kirsten Dunst;Denise Richards;Ellen Barkin;Allison Janney;Kirstie Alley;Sam McMurray;Mindy Sterling;Brittany Murphy;Amy Adams;Laurie A. Sinclair;Shannon Nelson;Tara Redepenning;Sarah Stewart;Alexandra Holden;Brooke Elise Bushman;Matt Malloy;Michael McShane;Will Sasso,Michael Patrick Jann,July,23,1999
315,162830,Twin Falls Idaho (1999),Drama,0,Free Range Films;Fresh Produce Company;Seattle Pacific Investments,500000,49849,111,Michael Polish;Mark Polish;Michele Hicks;Jon Gries;Patrick Bauchau;Garrett Morris;William Katt;Lesley Ann Warren;Teresa Hill;Robert Beecher;Jill Andre;Ant;Holly Woodlawn;Sasha Alexander;Socorra Mora;Mary-Pat Green;Patty Maloney,Michael Polish,March,29,2000
316,90774,Brighton Beach Memoirs (1986),Comedy,0,Rastar Pictures,18000000,2580750,108,Blythe Danner;Jonathan Silverman;Stacey Glick;Lisa Waltz;Judith Ivey;Bob Dishy;Brian Drillinger;James Handy;Bette Henritze;Steven Hill;David Margulies;Fyvush Finkel;Kathleen Doyle;Alan Weeks;Marilyn Cooper;Jason Alexander;Christian Baskous;Brian Evers,Gene Saks,December,25,1986
317,88939,"Color Purple, The (1985)",Drama,0,Warner Bros.;Amblin Entertainment;The Guber-Peters Company,15000000,1710333,154,Danny Glover;Whoopi Goldberg;Oprah Winfrey;Margaret Avery;Willard E. Pugh;Akosua Busia;Desreta Jackson;Adolph Caesar;Rae Dawn Chong;Dana Ivey;Leonard Jackson;Bennet Guillory;John Patton Jr.;Carl Anderson;Susan Beaubian;James Tillis;Phillip Strong;Laurence Fishburne,Steven Spielberg,February,7,1986
318,91530,"Mission, The (1986)",Drama,1,Warner Bros.;Goldcrest Films International;Kingsmere Productions Ltd.,24500000,40366,125,Robert De Niro;Jeremy Irons;Ray McAnally;Aidan Quinn;Cherie Lunghi;Ronald Pickup;Chuck Low;Liam Neeson;Bercelio Moya;Sigifredo Ismare;Asuncion Ontiveros;Alejandrino Moya;Daniel Berrigan;Rolf Gray;Álvaro Guerrero;Tony Lawn;Joe Daly;Carlos Duplat,Roland Joffé,October,31,1986
319,92627,"Bedroom Window, The (1987)",Thriller,0,De Laurentiis Entertainment Group (DEG),8300000,2919657,112,Steve Guttenberg;Elizabeth McGovern;Isabelle Huppert;Paul Shenar;Carl Lumbly;Wallace Shawn;Frederick Coffin;Brad Greenquist;Robert Schenkkan;Maury Chaykin;Sara Carlson;Mark Margolis;Kate McGregor-Stewart;Penelope Allen;Myvanwy Jenn;Francis V. Guinan Jr.;Kevin O'Rourke;Sydney Conrad Shapiro,Curtis Hanson,January,16,1987
320,89816,Plenty (1985),Drama,1,Pressman Productions;RKO Pictures,10000000,436266,121,Meryl Streep;Sam Neill;André Maranne;Charles Dance;Tristram Jellinek;Peter Forbes-Robertson;Hugo De Vernier;James Taylor;John Gielgud;Tracey Ullman;Ian Wallace;Andy de la Tour;Hugh Laurie;Mitch Davies;Christopher Fairbank;Lindsay Ingram;Richard Hope;Sting,Fred Schepisi,September,20,1985
321,144168,Dick (1999),Comedy,0,Canal+ Droits Audiovisuels;Pacific Western;Phoenix Pictures,13000000,2210267,94,Kirsten Dunst;Michelle Williams;Dan Hedaya;Will Ferrell;Bruce McCulloch;Teri Garr;David Foley;Jim Breuer;Ana Gasteyer;Harry Shearer;Saul Rubinek;Devon Gummersall;Ted McGinley;Ryan Reynolds;G.D. Spradlin;Shannon Lawson;Karl Pruner;Brenda Devine,Andrew Fleming,August,4,1999
322,131325,Bowfinger (1999),Comedy,0,Universal Pictures;Imagine Entertainment,55000000,18062550,97,Steve Martin;Eddie Murphy;Heather Graham;Christine Baranski;Jamie Kennedy;Barry Newman;Adam Alexi-Malle;Kohl Sudduth;Terence Stamp;Robert Downey Jr.;Alejandro Patiño;Alfred De Contreras;Ramiro Fabian;Johnny Sanchez;Claude Brooks;Kevin Scannell;John Prosky;Michael Dempsey,Frank Oz,August,13,1999
323,120620,Brokedown Palace (1999),Drama,0,Fox 2000 Pictures;Adam Fields Productions;Twentieth Century Fox,25000000,3871616,100,Claire Danes;Kate Beckinsale;Bill Pullman;Jacqueline Kim;Lou Diamond Phillips;Daniel Lapaine;Tom Amandes;Aimee Graham;John Doe;Kay Tong Lim;Beulah Quo;Henry O;Bahni Turpin;Amanda De Cadenet;Inthira Charoenpura;Lilia Cuntapay;Somsuda Chotikasupa;Maya Goodwin,Jonathan Kaplan,August,13,1999
324,165710,Detroit Rock City (1999),Comedy,0,New Line Cinema;Takoma Entertainment Group;Base 12 Productions,34000000,2005512,95,Edward Furlong;Giuseppe Andrews;James DeBello;Sam Huntington;Lin Shaye;Melanie Lynskey;Natasha Lyonne;Miles Dougal;Nick Scotti;Emmanuelle Chriqui;David Quane;Rodger Barton;Kathryn Haggis;David Gardner;Shannon Tweed;Kristin Booth;Joe Flaherty;Cody Jones,Adam Rifkin,August,13,1999
325,91178,Haunted Honeymoon (1986),Comedy,1,Orion Pictures,13000000,2768003,82,Gene Wilder;Gilda Radner;Dom DeLuise;Jonathan Pryce;Bryan Pringle;Peter Vaughan;Eve Ferret;Paul L. Smith;Julann Griffin;Jim Carter;Jo Ross;Roger Ashton-Griffiths;Billy J. Mitchell;R.J. Bell;Ann Way;Will Kenton;Don Fellows;Lou Hirsch,Gene Wilder,July,25,1986
326,88889,Cat's Eye (1985),Horror,0,Dino De Laurentiis Company;Famous Films (II);International Film Corporation (II),7000000,3451191,94,Drew Barrymore;James Woods;Alan King;Kenneth McMillan;Robert Hays;Candy Clark;James Naughton;Tony Munafo;Court Miller;Russell Horton;Patricia Benson;Mary D'Arcy;James Rebhorn;Jack Dillon;Susan Hawes;Shelly Burch;Sal Richards;Jesse Doran,Lewis Teague,April,12,1985
327,77394,Damien: Omen II (1978),Horror,1,Twentieth Century Fox;Harvey Bernhard Productions;Mace Neufeld Productions,6800000,3880880,107,William Holden;Lee Grant;Jonathan Scott-Taylor;Robert Foxworth;Nicholas Pryor;Lew Ayres;Sylvia Sidney;Lance Henriksen;Elizabeth Shepherd;Lucas Donat;Allan Arbus;Fritz Ford;Meshach Taylor;John J. Newcombe;John Charles Burns;Paul Cook;Diane Daniels;Robert E. Ingham,Don Taylor;Mike Hodges(uncredited),June,9,1978
328,83530,Airplane II: The Sequel (1982),Comedy,0,Paramount Pictures;Howard W. Koch Productions,15000000,5329208,85,Robert Hays;Julie Hagerty;Lloyd Bridges;Raymond Burr;Chuck Connors;Rip Torn;John Dehner;Chad Everett;Peter Graves;Kent McCord;James A. Watson Jr.;William Shatner;Stephen Stucker;John Vernon;Al White;Sonny Bono;Laurene Landon;Wendy Phillips,Ken Finkleman,December,10,1982
329,85995,National Lampoon's Vacation (1983),Comedy,0,National Lampoon;Warner Bros.,15000000,8333358,98,Chevy Chase;Beverly D'Angelo;Imogene Coca;Randy Quaid;Anthony Michael Hall;Dana Barron;Eddie Bracken;Brian Doyle-Murray;Miriam Flynn;James Keach;Eugene Levy;Frank McRae;John Candy;Christie Brinkley;Jane Krakowski;John P. Navin Jr.;Nathan Cook;Christopher Jackson,Harold Ramis,July,29,1983
330,95188,Funny Farm (1988),Comedy,0,Cornelius Productions;Pan Arts;Warner Bros.,19000000,5655439,101,Chevy Chase;Madolyn Smith Osborne;Kevin O'Morrison;Joseph Maher;Jack Gilpin;Caris Corfman;William Severs;Mike Starr;Glenn Plummer;William Duell;Helen Lloyd Breed;Kit Le Fever;Dakin Matthews;William Newman;Alice Drummond;Brad Sullivan;Nesbitt Blaisdell;George Buck,George Roy Hill,June,3,1988
331,102719,Problem Child 2 (1991),Comedy,0,Universal Pictures;Imagine Entertainment,15000000,5372880,90,John Ritter;Michael Oliver;Jack Warden;Laraine Newman;Amy Yasbeck;Ivyann Schwan;Gilbert Gottfried;Paul Willson;Alan Blumenfeld;Charlene Tilton;James Tolkan;Martha Quinn;Zach Grenier;Eric Edwards;Krystle Mataras;Tiffany Mataras;Dennis Redfield;Bill Warren,Brian Levant,July,3,1991
332,188863,Love Stinks (1999),Comedy,0,Baumgarten-Prophet Entertainment,4000000,1339575,94,French Stewart;Bridgette Wilson-Sampras;Bill Bellamy;Tyra Banks;Steve Hytner;Jason Bateman;Tiffani Thiessen;Ellis Williams;Boogie Knights;Ivana Milicevic;Montrose Hagins;Renata Scott;Warren Littlefield;Lisa Amsterdam;Tom Gammill;Tim Hightower;Hal Spear;Shanna Moakler,Jeff Franklin,September,10,1999
333,164108,"Muse, The (1999)",Comedy,0,October Films,15000000,3926825,97,Albert Brooks;Sharon Stone;Andie MacDowell;Jeff Bridges;Cybill Shepherd;Monica Mikala;Jamie Alexis;Marnie Shelton;Catherine MacNeal;Mark Feuerstein;Lorenzo Lamas;Jennifer Tilly;Bradley Whitford;Skip O'Brien;Aude Charles;Ange Billman;Gannon Daniels;Jennie Ventriss,Albert Brooks,August,27,1999
334,125971,Outside Providence (1999),Comedy,0,Miramax;Eagle Beach,7000000,2631411,96,Shawn Hatosy;Amy Smart;Alec Baldwin;Tommy Bone;Samantha Lavigne;Jonathan Brandis;Adam LaVorgna;Jesse Leach;Jon Abrahams;Richard Jenkins;Mike Cerrone;George Wendt;Robert Turano;Kristen Shorten;Timothy Crowe;Meghan Duffy;Gabriel Mann;George Martin,Michael Corrente,September,1,1999
335,88146,"Soldier's Story, A (1984)",Drama,0,Columbia Pictures;Caldix,6000000,156383,101,Howard E. Rollins Jr.;Adolph Caesar;Art Evans;David Alan Grier;David Harris;Dennis Lipscomb;Larry Riley;Robert Townsend;Denzel Washington;William Allen Young;Patti LaBelle;Wings Hauser;Scott Paulin;John Hancock;Trey Wilson;Patricia Brandkamp;Carl Dreher;Vaughn Reeves,Norman Jewison,November,2,1984
336,181316,Blue Streak (1999),Comedy,1,Columbia Pictures;IndieProd Company Productions;Blue Streak Productions,65000000,19208806,93,Martin Lawrence;Luke Wilson;Peter Greene;Dave Chappelle;Nicole Ari Parker;Graham Beckel;Robert Miranda;Olek Krupa;Saverio Guerra;Richard C. Sarafian;Tamala Jones;Julio Oscar Mechoso;Steve Rankin;Carmen Argenziano;John Hawkes;Frank Medrano;William Forsythe;Octavia Spencer,Les Mayfield,September,17,1999
337,173390,Sugar Town (1999),Comedy,1,Channel Four Films;October Films,250000,42668,92,Jade Gordon;John Taylor;Michael Des Barres;Martin Kemp;Larry Klein;John Doe;Lucinda Jenney;Marion Moseley;Veronica Nommenson;Elena Nommensen;Amelia Nommenson;Ally Sheedy;Nicholas Walker;Rosanna Arquette;Jeffrey McDonald;Catherine Munro;Kristina Hayes;Alyse Pozzo,Allison Anders;Kurt Voss,January,10,2001
338,97390,Fright Night Part II (1988),Horror,0,Vista Organization,7500000,548231,104,William Ragsdale;Roddy McDowall;Traci Lind;Julie Carmen;Jon Gries;Russell Clark;Brian Thompson;Merritt Butrick;Ernie Sabella;Matt Landers;Josh Richman;Karen Anders;Rochelle Ashana;Blair Tefkin;Alexander Folk;Scanlon Gail;Grant Owens;John Lafayette,Tommy Lee Wallace,May,19,1989
339,120716,Jakob the Liar (1999),Drama,0,Columbia Pictures;Blue Wolf Productions;Kasso Inc. Productions,45000000,2056647,120,Robin Williams;Hannah Taylor Gordon;Éva Igó;István Bálint;Justus von Dohnányi;Kathleen Gati;Bob Balaban;Alan Arkin;Michael Jeter;Mark Margolis;János Gosztonyi;Liev Schreiber;Armin Mueller-Stahl;Ádám Rajhona;Antal Leisen;Mathieu Kassovitz;Péter Rudolf;Jan Becker,Peter Kassovitz,September,24,1999
340,162360,"Happy, Texas (1999)",Comedy,0,Marked Entertainment;Miramax,2500000,72056,98,Jeremy Northam;Steve Zahn;William H. Macy;Ally Walker;Illeana Douglas;M.C. Gainey;Ron Perlman;Mo Gaffney;Paul Dooley;Jillian Berard;Scarlett Pomers;Melissa Arnold;Cassie Silva;Tiffany Takara;Tim Bagley;Michael Hitchcock;Ed Stone;Rance Howard,Mark Illsley,December,3,1999
341,167427,Superstar (1999),Comedy,0,Broadway Pictures;SNL Studios,34000000,8912743,81,Molly Shannon;Will Ferrell;Elaine Hendrix;Harland Williams;Mark McKinney;Glynis Johns;Jason Blicker;Gerry Bamman;Emmy Laybourne;Jennifer Irwin;Rob Stefaniuk;Natalie Radford;Karyn Dwyer;Tom Green;Chuck Campbell;Jack Newman;Donna Hanover;Dan Redican,Bruce McCulloch,October,8,1999
342,171804,Boys Don't Cry (1999),Drama,0,Searchlight Pictures;The Independent Film Channel Productions;Killer Films,2000000,73720,118,Hilary Swank;Chloë Sevigny;Peter Sarsgaard;Brendan Sexton III;Alicia Goranson;Alison Folland;Jeannetta Arnette;Rob Campbell;Matt McGrath;Cheyenne Rushing;Robert Prentiss;Josh Ridgway;Craig Erickson;Stephanie Sechrist;Jerry Haynes;Lou Perryman;Lisa Renee Wilson;Jackson Kane,Kimberly Peirce,March,31,2000
343,86200,Risky Business (1983),Comedy,0,The Geffen Company,6200000,4275327,99,Tom Cruise;Rebecca De Mornay;Joe Pantoliano;Richard Masur;Bronson Pinchot;Curtis Armstrong;Nicholas Pryor;Janet Carroll;Shera Danese;Raphael Sbarge;Bruce A. Young;Kevin Anderson;Sarah Partridge;Nathan Davis;Scott Harlan;Sheila Keenan;Lucy Harrington;Jerry Tullos,Paul Brickman,August,5,1983
344,91042,Ferris Bueller's Day Off (1986),Comedy,0,Paramount Pictures,6000000,6275647,103,Matthew Broderick;Alan Ruck;Mia Sara;Jeffrey Jones;Jennifer Grey;Cindy Pickett;Lyman Ward;Edie McClurg;Charlie Sheen;Ben Stein;Del Close;Virginia Capers;Richard Edson;Larry Flash Jenkins;Kristy Swanson;Lisa Bellard;Max Perlich;Scott Coffey,John Hughes,June,11,1986
